Year,World rank,EU rank,Company,Country,ISO3 Code,ICB3 short,ICB3 long,R&D (€million),R&D one-year growth (%),Net sales (€million),Net sales one-year growth (%),R&D intensity (%),Capex (€million),Capex one-year growth (%),Capex intensity (%),R&D-to-capex ratio (%),Operating profit (€million),Operating profit one-year growth (%),Profitability (%),Market capitalisation (€million),Market capitalisation one-year growth (%),Employees,Employees one-year growth (%)
2024,993.0,176,OMV AKTIENGESELLSCHAFT,Austria,AUT,Energy,Oil & Gas Producers,188.0,0.0,33981.0,-13.8914932975192,0.553250345781466,3513.0,0.7456266131345,10.3381301315441,5.35155138058639,4467.0,-10.7135718568859,13.1455813542862,12220.363676118,-6.11013396330554,23557.0,14.3987956487956
2024,994.0,177,KOERBER AG,Germany,DEU,Industrials,General Industrials,188.0,11.2426035502959,2897.981,14.4659347065912,6.48727510635853,53.354,21.0500045376168,1.84107487247156,352.363459159576,274.68,-54.443077065967,9.47832301177958,,,12638.0,3.04117407256421
2024,1001.0,178,QIAGEN N.V.,Germany,DEU,Health industries,Pharmaceuticals & Biotechnology,186.248917123881,-2.52731586662705,1904.14284339205,0.656537311397742,9.78124712493188,160.914428722687,11.6652194242201,8.45075406401934,115.744075035592,131.527577245163,-65.6437707271571,6.90744277413868,9527.98196756689,0.504314014541737,5765.0,-3.38528573822691
2024,1007.0,179,KRKA DD NOVO MESTO,Slovenia,SVN,Health industries,Pharmaceuticals & Biotechnology,184.855,3.51267204981465,1909.544,5.71044696303292,9.68058342724755,107.762,-17.1214545007076,5.64333683853318,171.540060503703,425.287,7.39597827267239,22.2716522897613,4558.289272,26.3636363636364,12810.0,8.74363327674024
2024,1014.0,180,WS AUDIOLOGY A/S,Denmark,DNK,Health industries,Health Care Equipment & Services,183.0,2.23463687150838,2637.0,6.97768762677485,6.93970420932878,205.0,-5.09259259259259,7.77398558968525,89.2682926829268,-1017.0,-665.0,-38.5665529010239,,,12679.0,1.20530012771392
2024,1021.0,181,MERUS N.V.,Netherlands,NLD,Health industries,Pharmaceuticals & Biotechnology,181.086726345173,94.5290608100425,34.7800558282799,-17.7805083395909,520.662552237568,1.60458176917894,-58.1366147664491,4.61351119475272,11285.6028794241,-261.879872942535,73.7925351491887,-752.959898154041,2771.10309560704,82.4700786036735,260.0,13.5371179039301
2024,1026.0,182,FINCANTIERI S.P.A,Italy,ITA,Automobiles & Parts,Automobiles & Parts,180.564,15.1152338146696,7950.731,6.75608557801494,2.27103646193036,159.959,-21.2141062897109,2.01187790154138,112.881425865378,213.013,107.114382389546,2.67916245688604,2237.647956402,136.988139245486,22588.0,6.47183596511902
2024,1035.0,183,ENI S.P.A.,Italy,ITA,Energy,Oil & Gas Producers,178.0,7.2289156626506,88797.0,-5.24984794647716,0.200457222653918,7999.0,-8.46778807643895,9.00818721353199,2.22527815976997,5238.0,-36.562916313431,5.89884793405183,42993.981473423,-17.0222913152076,32492.0,-1.96125761873152
2024,1040.0,184,TERNA S.P.A.,Italy,ITA,Energy,Electricity,176.6,28.9051094890511,3616.2,15.7999231458947,4.88357944803938,2357.9,15.0868801249512,65.2038050992755,7.48971542474235,1672.3,24.8171368861024,46.2446767324816,15316.138809975,0.873709102565466,6420.0,8.31786738653619
2024,1057.0,185,HERAEUS HOLDING GESELLSCHAFT MIT BESCHRAENKTER HAFTUNG,Germany,DEU,Industrials,Industrial Metals & Mining,172.9,10.9756097560976,25649.2,-11.8038649336359,0.674095098482604,359.7,25.0260688216893,1.402382920325,48.0678343063664,638.0,-7.26744186046512,2.48740701464373,,,15170.0,-4.81867235537709
2024,1058.0,186,MILTENYI BIOTEC B.V. & CO. KG,Germany,DEU,Health industries,Pharmaceuticals & Biotechnology,172.5,99.6527777777778,671.4973559,-0.00383459627316429,25.6888576677715,57.07721728,-45.1849399990085,8.49999136683123,302.222161872009,142.4927348,23.3539061258344,21.220148307065,,,3199.0,2.17183008623443
2024,1059.0,187,GIESECKE+DEVRIENT GESELLSCHAFT MIT BESCHRAENKTER HAFTUNG,Germany,DEU,Others,Support Services,172.5,-12.3029994916116,3132.1,5.34086705007903,5.50748698955972,95.6,27.4666666666667,3.0522652533444,180.439330543933,200.2,32.6706428098078,6.39187765397018,,,14435.0,1.63345772019996
2024,1061.0,188,ORANO,France,FRA,Energy,Alternative Energy,172.0,43.3333333333333,5874.0,23.0157068062827,2.92815798433776,995.0,20.8991494532199,16.9390534559074,17.286432160804,1088.0,49.2455418381344,18.5223016683691,,,19970.0,5.16061084781464
2024,1079.0,189,KARL STORZ SE & CO. KG,Germany,DEU,Health industries,Health Care Equipment & Services,167.683638,12.0215179795546,2179.708687,5.82041540789345,7.69293800589418,111.592498,1.53633344356894,5.11960605862374,150.264257011255,121.959361,-54.8816734982544,5.59521378830932,,,8340.0,7.08782742681048
2024,1088.0,190,JUNGHEINRICH AG,Germany,DEU,Automobiles & Parts,Automobiles & Parts,166.423,9.63884789712238,5391.884,-2.77688672704654,3.08654637228842,138.426,2.85777975925098,2.56730300577683,120.225246702209,431.924,0.296064776651049,8.01063227621366,1214.399963379,-23.978364888627,20922.0,-0.923426623099872
2024,1089.0,191,RIJK ZWAAN TOP HOLDING B.V.,Netherlands,NLD,Others,Food Producers,166.287,5.74689984101749,627.345,5.81600501970098,26.5064677330655,152.084,139.325223850064,24.2424822067602,109.338917966387,78.171,35.6876290986097,12.4606077995361,,,3761.0,3.72311086596801
2024,1090.0,192,VEOLIA ENVIRONNEMENT,France,FRA,Energy,"Gas, Water & Multiutilities",166.0,-17.0,44692.0,-1.45311018500143,0.371431128613622,2965.0,-5.57324840764331,6.63429696589994,5.59865092748735,3018.0,6.00632244467861,6.75288642262597,20079.092654938,-3.0826897557195,221202.0,1.33493366561607
2024,1103.0,193,METRO AG,Germany,DEU,Others,General Retailers,163.0,-7.38636363636364,31029.0,1.56459690353835,0.525315027877147,378.0,-2.82776349614396,1.21821521802185,43.1216931216931,231.0,-62.0065789473684,0.744464855457798,1773.599618488,-25.1519719173284,87810.0,-3.71816098507692
2024,1104.0,194,MTU AERO ENGINES AG,Germany,DEU,Aerospace & Defence,Aerospace & Defence,163.0,-13.7566137566138,7411.0,38.1875815774753,2.19943327486169,459.0,38.2530120481928,6.19349615436513,35.5119825708061,952.0,-695.0,12.8457698016462,17299.190436081,66.221363430747,12892.0,5.93262119967132
2024,1108.0,195,DUERR AG,Germany,DEU,Industrials,Industrial Engineering,162.809,-8.41438512209803,4698.123,1.52980096098531,3.46540522672565,115.432,46.88995215311,2.45698122420379,141.043211587775,204.47,6.26841779750428,4.35216361938587,1478.156471038,-0.373133963194764,19894.0,-3.4131184153032
2024,1128.0,196,GEA GROUP AG,Germany,DEU,Industrials,Industrial Engineering,158.992,3.10297197922273,5422.129,0.905147138052337,2.9322799217798,237.105,3.82857042765434,4.3729132966036,67.0555239239999,548.01,6.68834139646261,10.1069155676672,8285.678449628,28.1108537034624,18347.0,-2.26921642784851
2024,1133.0,197,PRADA S.P.A.,Italy,ITA,Others,Personal Goods,158.084,4.95830456259626,5431.557,14.9192696107046,2.91047300065156,459.575,-39.5038147841975,8.46120182481745,34.3978675950607,1279.55,20.5198871235726,23.5577017786981,19081.6961439167,44.1531716017074,14982.0,5.57395532379677
2024,1136.0,198,ALFA LAVAL AB,Sweden,SWE,Industrials,Industrial Engineering,157.779910986997,2.66893810335047,5842.91823021206,5.27689549985839,2.70036144218418,291.124880006981,36.7213114754099,4.98252531588851,54.1966426858514,910.637926520639,12.73768366465,15.5853272395973,16686.0503069012,14.6756801377654,21907.0,5.30692688554535
2024,1143.0,199,ORION OYJ,Finland,FIN,Health industries,Pharmaceuticals & Biotechnology,157.0,28.3728536385936,1542.4,29.6461292762881,10.1789419087137,62.3,-5.03048780487805,4.03915975103734,252.006420545746,417.0,55.946148092745,27.0357883817427,4633.188090395,9.55188917052168,3880.0,6.82819383259912
2024,1159.0,200,SIEMAG WEISS GMBH & CO. KG,Germany,DEU,Industrials,Industrial Engineering,155.0,2.64900662251656,4033.536,17.5468981272223,3.84278211474994,173.04,-1.75996366526626,4.29003236862148,89.5746648173833,96.355,-941.38141809291,2.38884690752729,,,13053.0,-6.97690992018244
2024,1179.0,201,OVH GROUPE SA,France,FRA,ICT services,Software & Computer Services,152.0,9.74729241877256,993.053,10.6713592682038,15.306333096018,343.106,-4.10595952453487,34.5506231792261,44.3011780615903,34.609,-388.528553563985,3.48511106657953,1174.399307662,-34.2567935447825,2953.0,2.53472222222222
2024,1187.0,202,"EDP, S.A.",Portugal,PRT,Energy,Electricity,149.917,-32.56732382456,14965.762,-7.63191268799482,1.00173315598631,5508.49,1.90309485542443,36.8072805113432,2.72156253347106,2389.478,-17.1079694682546,15.9662969383049,12932.81117496,-32.1405006235535,12596.0,-3.4123150065179
2024,1195.0,203,SINCH AB,Sweden,SWE,ICT services,Software & Computer Services,149.14041364866,32.5833979829324,2505.6287634174,-0.114802574360668,5.95221510169962,16.668121127498,-9.47867298578214,0.665227082752855,894.764397905758,-510.603019460686,-961.708394698086,-20.3782390638061,1527.76623594984,-42.8293920371611,4077.0,-3.63980146537462
2024,1213.0,204,ENGIE,France,FRA,Energy,"Gas, Water & Multiutilities",146.0,2.8169014084507,73812.0,-10.6013443953249,0.197799815748117,9385.0,28.0704148471616,12.71473473148,1.55567394778902,9399.0,54.1577825159915,12.7337018370997,37284.214540296,-3.81957402428096,97967.0,0.688613215207046
2024,1244.0,205,SMA SOLAR TECHNOLOGY AG,Germany,DEU,Energy,Alternative Energy,140.925,17.6453401008448,1529.999,-19.6453996436035,9.21079033384989,46.823,5.42633913493798,3.06032879760052,300.973880357944,-83.652,-135.23658282821,-5.46745455389186,466.714993382,-77.6019983677556,4804.0,-4.58788480635551
2024,1247.0,206,ABIVAX,France,FRA,Health industries,Pharmaceuticals & Biotechnology,140.758,42.6365230080156,12.449,169.400562648777,1130.67716282432,0.64,141.509433962264,5.14097517872922,21993.4375,-172.984,35.8058032910438,-1389.54132862077,428.231392619,-30.4019870326519,,
2024,1275.0,207,AT&S AUSTRIA TECHNOLOGIE & SYSTEMTECHNIK AG,Austria,AUT,ICT producers,Electronic & Electrical Equipment,137.114,-11.7931628990132,1589.626,2.57114078846081,8.62555091574999,416.057,-51.5531718427417,26.1732633965474,32.955580605542,224.218,7287.74299835255,14.1050788047,502.718983698,-33.1266184739737,13828.0,0.963785046728972
2024,1305.0,208,BARCO NV,Belgium,BEL,ICT producers,Electronic & Electrical Equipment,132.734,-1.05700995885263,946.59,-9.86033250899644,14.0223327945573,42.566,-21.7651815909425,4.4967726259521,311.831038857304,66.094,-25.5966318443804,6.98232603344637,973.766397066,-36.6767370069211,3135.0,-6.97329376854599
2024,1310.0,209,HAGER SE,Germany,DEU,Industrials,Industrial Engineering,132.398,7.23785456253745,2831.786,16.1354803069456,4.67542391974535,171.557,6.37742447542041,6.05826146467282,77.1743502159632,364.451,14.1366880564716,12.8700050074405,,,12967.0,5.82714437280666
2024,1312.0,210,CUREVAC N.V.,Germany,DEU,Health industries,Pharmaceuticals & Biotechnology,132.155,43.2978400416377,535.18,895.535548197478,24.6935610448821,14.315,-72.6395259938838,2.67480100153219,923.192455466294,177.682,-163.692609905079,33.200418550768,736.349806220352,-13.6576576748971,983.0,-16.1262798634812
2024,1317.0,211,I.M.A. INDUSTRIA MACCHINE AUTOMATICHE S.P.A. IN SIGLA IMA S.P.A.,Italy,ITA,Industrials,Industrial Engineering,131.2,7.27718724448078,1405.54016,0.249226507129514,9.33448959580066,34.243,42.7029504917486,2.4362875550991,383.144000233624,160.145148,33.8800855711526,11.3938507456094,,,3205.0,3.78886010362694
2024,1322.0,212,TIETOEVRY OYJ,Finland,FIN,ICT services,Software & Computer Services,130.7,1.0827532869296,2802.6,-1.71143999438873,4.66352672518376,85.6,1.78359096313912,3.05430671519303,152.68691588785,23.2,-90.5729378301504,0.827802754585028,2019.255407309,-20.8411791599741,22941.0,-5.04159940394884
2024,1337.0,213,PRYSMIAN S.P.A.,Italy,ITA,ICT producers,Electronic & Electrical Equipment,129.0,5.73770491803279,17026.0,10.8896704441839,0.757664748032421,768.0,28.2136894824708,4.51074826735581,16.796875,1206.0,40.2325581395349,7.08328438858217,18238.132836647,60.1954909023333,33161.0,10.2133741026323
2024,1344.0,214,JUST EAT TAKEAWAY.COM N.V,Netherlands,NLD,ICT services,Software & Computer Services,126.0,4.13223140495868,5097.0,-1.35475130636733,2.47204237786933,47.0,4.44444444444444,0.922111045713165,268.085106382979,-1690.0,-16.46070192783,-33.1567588777712,2757.329476648,-9.04621911333389,12777.0,-5.3976010661928
2024,1354.0,215,NIDDA GERMAN TOPCO GMBH,Germany,DEU,Health industries,Pharmaceuticals & Biotechnology,124.827,0.736801329954643,3734.843,-1.64236503303612,3.34222884335433,144.991,43.3893410603558,3.88211766866773,86.0929299059942,354.115,-286.840466843949,9.48138917753705,,,11511.0,-11.6373685422584
2024,1359.0,216,CIMPRESS PLC,Ireland,IRL,Others,Support Services,124.262200404274,6.72442585274709,3275.65598228896,3.37873224102158,3.79350582222747,85.6906343247666,62.0769384819853,2.6159839368995,145.012580877067,223.118683222639,-6.44781131192158,6.81141989357284,,,16000.0,6.66666666666667
2024,1362.0,217,UNIQURE N.V.,Netherlands,NLD,Health industries,Pharmaceuticals & Biotechnology,124.114929252094,-38.9405046027955,26.1035710848012,71.1733888783688,475.471071942183,3.24189046106459,-52.9214425496226,12.4193369962019,3828.47387173398,-177.393396862066,-34.8487473088438,-679.575205575429,828.572745556614,167.61114350734,209.0,-56.4583333333333
2024,1363.0,218,NIBE INDUSTRIER AB,Sweden,SWE,Industrials,Industrial Engineering,124.00733048259,7.73313115996946,3536.17244087617,-13.1364016377628,3.50682362231929,189.80713849376,-33.4862385321102,5.36758717701931,65.3333333333334,210.751374465486,-63.1466503891347,5.95987265862146,6727.85070613491,-38.9263320612533,20884.0,-4.74365991607371
2024,1364.0,219,MSG GROUP GMBH,Germany,DEU,Others,Support Services,124.0,13.945453208851,1397.907,10.685328705038,8.87040411128923,9.568,-22.8884590586718,0.684451826909802,1295.98662207358,40.026,-33.4297974254066,2.86328060450373,,,10718.0,6.84876881666833
2024,1369.0,220,MANN + HUMMEL INTERNATIONAL GMBH & CO. KG,Germany,DEU,Automobiles & Parts,Automobiles & Parts,122.9,9.24444444444445,4527.5,-3.71323451223922,2.71452236333517,147.1,-6.66243654822335,3.24903368304804,83.5486063902108,235.9,317.522123893805,5.21038100496963,,,21224.0,-3.59300476947536
2024,1379.0,221,FOCUS ENTERTAINMENT SA,France,FRA,ICT services,Software & Computer Services,121.926,8.59585838343353,390.0,108.184312511343,31.2630769230769,94.449,14.7618469015796,24.2176923076923,129.091890861735,37.802,-315.248832706981,9.69282051282051,160.249373603,170.47076339406,606.0,-1.30293159609121
2024,1392.0,222,ZEALAND PHARMA A/S,Denmark,DNK,Health industries,Pharmaceuticals & Biotechnology,120.662125559817,35.0786943566731,8.40609831317547,-81.7114368064226,1435.41178159545,1.3479846603556,-10.5684547638111,16.0357946116667,8951.29811996423,-170.587438654831,122.318587318369,-2029.32956883763,6848.0334264998,133.113113788817,289.0,14.2292490118577
